Club,Last Name,First Name,Pos,Base Salary,Compensation,Year,Team,uniquename
LAG,Glinton,Gavin,F,50000.0,50000.0,2007,LAG Galaxy,Glinton_Gavin
LAG,Gordon,Alan,F,30870.0,30870.0,2007,LAG Galaxy,Gordon_Alan
LAG,Gray,Kelly,D-M,85000.0,85000.0,2007,LAG Galaxy,Gray_Kelly
LAG,Harden,Ty,D,30000.0,30000.0,2007,LAG Galaxy,Harden_Ty
LAG,Harmse,Kevin,M,40800.0,40800.0,2007,LAG Galaxy,Harmse_Kevin
LAG,Jazic,Ante,D-M,108000.0,114250.0,2007,LAG Galaxy,Jazic_Ante
LAG,Jones,Cobi,M,95000.0,95000.0,2007,LAG Galaxy,Jones_Cobi
LAG,Kirk,Quavas,F,75000.0,111500.0,2007,LAG Galaxy,Kirk_Quavas
LAG,Klein,Chris,M,180000.0,187250.0,2007,LAG Galaxy,Klein_Chris
LAG,Martino,Kyle,M,52500.0,55297.0,2007,LAG Galaxy,Martino_Kyle
LAG,Pavon,Carlos,F,132000.0,141500.0,2007,LAG Galaxy,Pavon_Carlos
LAG,Randolph,Michael,D,17700.0,17700.0,2007,LAG Galaxy,Randolph_Michael
LAG,Roberts,Troy,D,30000.0,30000.0,2007,LAG Galaxy,Roberts_Troy
LAG,Sesay,Israel,F,45000.0,57083.0,2007,LAG Galaxy,Sesay_Israel
LAG,Tudela,Josh,M,17700.0,17700.0,2007,LAG Galaxy,Tudela_Josh
LAG,Vagenas,Peter,M,131250.0,131875.0,2007,LAG Galaxy,Vagenas_Peter
LAG,Veris,Kyle,D,17700.0,17700.0,2007,LAG Galaxy,Veris_Kyle
LAG,Xavier,Abel,D,156000.0,156000.0,2007,LAG Galaxy,Xavier_Abel
LAG,Adzemian,Vardan,D,12900.0,12900.0,2008,LAG Galaxy,Adzemian_Vardan
LAG,Alamo,Charles,GK,12900.0,12900.0,2008,LAG Galaxy,Alamo_Charles
LAG,Allen,Ely,F,12900.0,12900.0,2008,LAG Galaxy,Allen_Ely
LAG,Barlow,Jeremy,D,12900.0,12900.0,2008,LAG Galaxy,Barlow_Jeremy
LAG,Beckham,David,M,5500000.0,6500000.0,2008,LAG Galaxy,Beckham_David
LAG,Bolkan,Scott,M,12900.0,12900.0,2008,LAG Galaxy,Bolkan_Scott
LAG,Bowen,Tristan,F,45000.0,76363.0,2008,LAG Galaxy,Bowen_Tristan
LAG,Buddle,Edson,F,147000.0,157000.0,2008,LAG Galaxy,Buddle_Edson
LAG,Cronin,Steve,GK,75000.0,75000.0,2008,LAG Galaxy,Cronin_Steve
LAG,Dominguez,Eduardo,D,192000.0,192000.0,2008,LAG Galaxy,Dominguez_Eduardo
LAG,Donovan,Landon,F,900000.0,900000.0,2008,LAG Galaxy,Donovan_Landon
LAG,Franchino,Joey,M,50000.0,50000.0,2008,LAG Galaxy,Franchino_Joey
LAG,Franklin,Sean,D,36000.0,48500.0,2008,LAG Galaxy,Franklin_Sean
LAG,Gavin,Michael,D,17700.0,17700.0,2008,LAG Galaxy,Gavin_Michael
LAG,Gordon,Alan,F,72504.0,72504.0,2008,LAG Galaxy,Gordon_Alan
LAG,Jazic,Ante,D,120000.0,125625.0,2008,LAG Galaxy,Jazic_Ante
LAG,Jordan,Bryan,F,12900.0,12900.0,2008,LAG Galaxy,Jordan_Bryan
LAG,Klein,Chris,D,150000.0,150000.0,2008,LAG Galaxy,Klein_Chris
LAG,Lewis,Eddie,M,108000.0,113714.0,2008,LAG Galaxy,Lewis_Eddie
LAG,McDonald,Brandon,M,17700.0,17700.0,2008,LAG Galaxy,McDonald_Brandon
LAG,Munoz,Mike,M,12900.0,12900.0,2008,LAG Galaxy,Munoz_Mike
LAG,Pires,Alvaro,M,100000.0,110775.0,2008,LAG Galaxy,Pires_Alvaro
LAG,Randolph,Michael,D,33000.0,33000.0,2008,LAG Galaxy,Randolph_Michael
LAG,Roberts,Troy,D,33000.0,33000.0,2008,LAG Galaxy,Roberts_Troy
LAG,Saunders,Josh,GK,33000.0,33000.0,2008,LAG Galaxy,Saunders_Josh
LAG,Sesay,Israel,F,45000.0,77083.0,2008,LAG Galaxy,Sesay_Israel
LAG,Tudela,Josh,M,17700.0,17700.0,2008,LAG Galaxy,Tudela_Josh
LAG,Vagenas,Peter,M,144000.0,144000.0,2008,LAG Galaxy,Vagenas_Peter
LAG,Valentin,Julian,D,12900.0,12900.0,2008,LAG Galaxy,Valentin_Julian
LAG,Vanney,Greg,D,91800.0,91800.0,2008,LAG Galaxy,Vanney_Greg
LAG,Wicks,Josh,GK,38000.0,38000.0,2008,LAG Galaxy,Wicks_Josh
LAG,Beckham,David,M,5500000.0,6500000.0,2009,LAG Galaxy,Beckham_David
LAG,Berhalter,Gregg,D,144000.0,162750.0,2009,LAG Galaxy,Berhalter_Gregg
LAG,Birchall,Chris,M,84000.0,97125.0,2009,LAG Galaxy,Birchall_Chris
LAG,Bowen,Tristan,F,65000.0,96363.0,2009,LAG Galaxy,Bowen_Tristan
LAG,Buddle,Edson,F,169950.0,179950.0,2009,LAG Galaxy,Buddle_Edson
LAG,DeLaGarza,AJ,D,36000.0,36000.0,2009,LAG Galaxy,DeLaGarza_AJ
LAG,Donovan,Landon,F,900000.0,900000.0,2009,LAG Galaxy,Donovan_Landon
LAG,Dunivant,Todd,D,109974.0,109974.0,2009,LAG Galaxy,Dunivant_Todd
LAG,Eskandarian,Alecko,F,135850.0,143391.0,2009,LAG Galaxy,Eskandarian_Alecko
LAG,Franklin,Sean,D,64350.0,76850.0,2009,LAG Galaxy,Franklin_Sean
LAG,Gonzalez,Omar,D,65000.0,142000.0,2009,LAG Galaxy,Gonzalez_Omar
LAG,Gordon,Alan,F,79754.0,79754.0,2009,LAG Galaxy,Gordon_Alan
LAG,Griffin,Leonard,D,37000.0,39500.0,2009,LAG Galaxy,Griffin_Leonard
LAG,Jordan,Bryan,F,34000.0,34000.0,2009,LAG Galaxy,Jordan_Bryan
LAG,Kirovski,Jovan,F,80000.0,80000.0,2009,LAG Galaxy,Kirovski_Jovan
LAG,Klein,Chris,D,175000.0,175000.0,2009,LAG Galaxy,Klein_Chris
LAG,Kovalenko,Dema,M,130000.0,137618.0,2009,LAG Galaxy,Kovalenko_Dema
LAG,Lewis,Eddie,M,160008.0,165722.0,2009,LAG Galaxy,Lewis_Eddie
LAG,Magee,Mike,F,70000.0,72500.0,2009,LAG Galaxy,Magee_Mike
LAG,Marshall,Yohance,D,20100.0,20100.0,2009,LAG Galaxy,Marshall_Yohance
LAG,Miglioranzi,Stefani,M,69999.0,79499.0,2009,LAG Galaxy,Miglioranzi_Stefani
LAG,Patterson,Kyle,M,20100.0,20100.0,2009,LAG Galaxy,Patterson_Kyle
LAG,Ricketts,Donovan,GK,150000.0,150000.0,2009,LAG Galaxy,Ricketts_Donovan
LAG,Sanneh,Tony,D,84000.0,85250.0,2009,LAG Galaxy,Sanneh_Tony
LAG,Saunders,Josh,GK,41340.0,44473.0,2009,LAG Galaxy,Saunders_Josh
LAG,Sesay,Israel,F,70000.0,102083.0,2009,LAG Galaxy,Sesay_Israel
LAG,Valentin,Julian,D,36000.0,36000.0,2009,LAG Galaxy,Valentin_Julian
LAG,Beckham,David,M,5500000.0,6500000.0,2010,LAG Galaxy,Beckham_David
LAG,Berhalter,Gregg,D,180000.0,198750.0,2010,LAG Galaxy,Berhalter_Gregg
LAG,Birchall,Chris,M,132000.0,145125.0,2010,LAG Galaxy,Birchall_Chris
LAG,Bowen,Tristan,F,70000.0,101363.0,2010,LAG Galaxy,Bowen_Tristan
LAG,Buddle,Edson,F,178448.0,188448.0,2010,LAG Galaxy,Buddle_Edson
LAG,DeLaGarza,AJ,D,45100.0,45100.0,2010,LAG Galaxy,DeLaGarza_AJ
LAG,Donovan,Landon,F,2050000.0,2127777.0,2010,LAG Galaxy,Donovan_Landon
LAG,Dos Santos Cazumba,Alex,D,70000.0,80000.0,2010,LAG Galaxy,Dos Santos Cazumba_Alex
LAG,Dunivant,Todd,D,120000.0,126750.0,2010,LAG Galaxy,Dunivant_Todd
LAG,Franklin,Sean,D,73535.0,87285.0,2010,LAG Galaxy,Franklin_Sean
LAG,Gomes,Juninho,M,70000.0,80000.0,2010,LAG Galaxy,Gomes_Juninho
LAG,Gonzalez,Omar,D,80000.0,157000.0,2010,LAG Galaxy,Gonzalez_Omar
LAG,Jordan,Bryan,F,40000.0,40000.0,2010,LAG Galaxy,Jordan_Bryan
LAG,Kirovski,Jovan,F,84000.0,84000.0,2010,LAG Galaxy,Kirovski_Jovan
LAG,Klein,Chris,M,96000.0,101000.0,2010,LAG Galaxy,Klein_Chris
LAG,Kovalenko,Dema,M,136500.0,144118.0,2010,LAG Galaxy,Kovalenko_Dema
LAG,Lewis,Eddie,M,96000.0,99333.0,2010,LAG Galaxy,Lewis_Eddie
LAG,Magee,Mike,F,93500.0,96000.0,2010,LAG Galaxy,Magee_Mike
LAG,Marshall,Yohance,D,40000.0,40000.0,2010,LAG Galaxy,Marshall_Yohance
LAG,Perk,Brian,GK,52250.0,86350.0,2010,LAG Galaxy,Perk_Brian
LAG,Ribeiro Da Silva,Leonardo,D,70000.0,80000.0,2010,LAG Galaxy,Ribeiro Da Silva_Leonardo
LAG,Ricketts,Donovan,GK,160000.0,160000.0,2010,LAG Galaxy,Ricketts_Donovan
LAG,Saunders,Josh,GK,57475.0,60608.0,2010,LAG Galaxy,Saunders_Josh
LAG,Sesay,Israel,F,75000.0,107083.0,2010,LAG Galaxy,Sesay_Israel
LAG,Stephens,Michael,M,40000.0,42500.0,2010,LAG Galaxy,Stephens_Michael
LAG,Alvarado,Sean,D,32604.0,32604.0,2011,LAG Galaxy,Alvarado_Sean
LAG,Barrett,Chad,F,192000.0,225333.0,2011,LAG Galaxy,Barrett_Chad
LAG,Beckham,David,M,5500000.0,6500000.0,2011,LAG Galaxy,Beckham_David
LAG,Berhalter,Gregg,D,96000.0,96000.0,2011,LAG Galaxy,Berhalter_Gregg
LAG,Birchall,Chris,M,144000.0,157125.0,2011,LAG Galaxy,Birchall_Chris
LAG,Cardozo,Paolo,M,42000.0,53250.0,2011,LAG Galaxy,Cardozo_Paolo
LAG,Cristman,Adam,F,42000.0,42000.0,2011,LAG Galaxy,Cristman_Adam
LAG,Davies,Kyle,D,50004.0,52566.0,2011,LAG Galaxy,Davies_Kyle
LAG,DeLaGarza,AJ,D,55100.0,77600.0,2011,LAG Galaxy,DeLaGarza_AJ
LAG,Donovan,Landon,F,2300000.0,2300000.0,2011,LAG Galaxy,Donovan_Landon
LAG,Dunivant,Todd,D,135000.0,141750.0,2011,LAG Galaxy,Dunivant_Todd
LAG,Franklin,Sean,D,97389.0,111139.0,2011,LAG Galaxy,Franklin_Sean
LAG,Gomes,Juninho,M,90000.0,100000.0,2011,LAG Galaxy,Gomes_Juninho
LAG,Gonzalez,Omar,D,120000.0,197000.0,2011,LAG Galaxy,Gonzalez_Omar
LAG,Hejduk,Frankie,M,96000.0,96000.0,2011,LAG Galaxy,Hejduk_Frankie
LAG,Jimenez,Hector,M,32604.0,32604.0,2011,LAG Galaxy,Jimenez_Hector
LAG,Jordan,Bryan,F,42000.0,42000.0,2011,LAG Galaxy,Jordan_Bryan
LAG,Keane,Robbie,F,2917241.0,3417243.0,2011,LAG Galaxy,Keane_Robbie
LAG,Keat,Daniel,M,42000.0,64500.0,2011,LAG Galaxy,Keat_Daniel
LAG,Kirovski,Jovan,F,84000.0,86000.0,2011,LAG Galaxy,Kirovski_Jovan
LAG,Lopez,Miguel,M,45000.0,45000.0,2011,LAG Galaxy,Lopez_Miguel
LAG,Magee,Mike,F,102850.0,105350.0,2011,LAG Galaxy,Magee_Mike
LAG,McBean,Jack,F,55000.0,76000.0,2011,LAG Galaxy,McBean_Jack
LAG,McCarty,Dustin,M,32604.0,32604.0,2011,LAG Galaxy,McCarty_Dustin
LAG,Perk,Brian,GK,71250.0,105350.0,2011,LAG Galaxy,Perk_Brian
LAG,Ribeiro Da Silva,Leonardo,D,90000.0,100000.0,2011,LAG Galaxy,Ribeiro Da Silva_Leonardo
LAG,Ricketts,Donovan,GK,170000.0,195000.0,2011,LAG Galaxy,Ricketts_Donovan
LAG,Saunders,Josh,GK,63222.0,66355.0,2011,LAG Galaxy,Saunders_Josh
LAG,Stephens,Michael,M,57750.0,79000.0,2011,LAG Galaxy,Stephens_Michael
LAG,Thomas,Ryan,D,32604.0,32604.0,2011,LAG Galaxy,Thomas_Ryan
LAG,Barrett,Chad,F,220000.0,253333.0,2012,LAG Galaxy,Barrett_Chad
LAG,Beckham,David,M,3000000.0,3999999.0,2012,LAG Galaxy,Beckham_David
LAG,Boyens,Andrew,D,62500.0,65783.0,2012,LAG Galaxy,Boyens_Andrew
LAG,Buddle,Edson,F,225000.0,225000.0,2012,LAG Galaxy,Buddle_Edson
LAG,DeLaGarza,AJ,D,90000.0,112500.0,2012,LAG Galaxy,DeLaGarza_AJ
LAG,Donovan,Landon,F,2400000.0,2400000.0,2012,LAG Galaxy,Donovan_Landon
LAG,Dunivant,Todd,D,140000.0,146750.0,2012,LAG Galaxy,Dunivant_Todd
LAG,Franklin,Sean,D,205000.0,228333.0,2012,LAG Galaxy,Franklin_Sean
LAG,Garcia,Rafael,M,33750.0,33750.0,2012,LAG Galaxy,Garcia_Rafael
LAG,Gaul,Bryan,F,33750.0,33750.0,2012,LAG Galaxy,Gaul_Bryan
LAG,Gonzalez,Omar,D,180000.0,257000.0,2012,LAG Galaxy,Gonzalez_Omar
LAG,Jimenez,Hector,M,44000.0,44000.0,2012,LAG Galaxy,Jimenez_Hector
LAG,Jordan,Bryan,F,55000.0,55000.0,2012,LAG Galaxy,Jordan_Bryan
LAG,Juninho,,M,50000.0,65625.0,2012,LAG Galaxy,
LAG,Keane,Robbie,F,2917241.0,3417242.0,2012,LAG Galaxy,Keane_Robbie
LAG,Keat,Daniel,M,46200.0,68700.0,2012,LAG Galaxy,Keat_Daniel
LAG,Lopes,David Junior,D,47250.0,47250.0,2012,LAG Galaxy,Lopes_David Junior
LAG,Magee,Mike,F,124135.0,126635.0,2012,LAG Galaxy,Magee_Mike
LAG,McBean,Jack,F,70000.0,91000.0,2012,LAG Galaxy,McBean_Jack
LAG,Meyer,Tommy,D,44000.0,57750.0,2012,LAG Galaxy,Meyer_Tommy
LAG,Nakazawa,Kyle,M,51150.0,51150.0,2012,LAG Galaxy,Nakazawa_Kyle
LAG,Noonan,Pat,F,70000.0,70000.0,2012,LAG Galaxy,Noonan_Pat
LAG,Perk,Brian,GK,76000.0,110100.0,2012,LAG Galaxy,Perk_Brian
LAG,Ribeiro Da Silva,Leonardo,D,90000.0,131250.0,2012,LAG Galaxy,Ribeiro Da Silva_Leonardo
LAG,Rowe,Brian,GK,33750.0,33750.0,2012,LAG Galaxy,Rowe_Brian
LAG,Sarvas,Marcelo,M,135000.0,161875.0,2012,LAG Galaxy,Sarvas_Marcelo
LAG,Saunders,Josh,GK,74545.0,77678.0,2012,LAG Galaxy,Saunders_Josh
LAG,Stephens,Michael,M,72050.0,93300.0,2012,LAG Galaxy,Stephens_Michael
LAG,Vilhelmsson,Christian,F,168000.0,190650.0,2012,LAG Galaxy,Vilhelmsson_Christian
LAG,Villareal,Joseph,M,33750.0,35625.0,2012,LAG Galaxy,Villareal_Joseph
LAG,Walker,Kenney,M,33750.0,33750.0,2012,LAG Galaxy,Walker_Kenney
LAG,Clark,Colin,M,80000.0,80000.0,2013,LAG Galaxy,Clark_Colin
LAG,Cochrane,Greg,D,35125.0,35125.0,2013,LAG Galaxy,Cochrane_Greg
LAG,Courtois,Laurent,M,46500.0,46500.0,2013,LAG Galaxy,Courtois_Laurent
LAG,Cudicini,Carlo,GK,150000.0,150000.0,2013,LAG Galaxy,Cudicini_Carlo
LAG,DeLaGarza,AJ,D,120000.0,142500.0,2013,LAG Galaxy,DeLaGarza_AJ
LAG,Donovan,Landon,F,2500000.0,2500000.0,2013,LAG Galaxy,Donovan_Landon
LAG,Dunivant,Todd,D,150000.0,156750.0,2013,LAG Galaxy,Dunivant_Todd
LAG,Franklin,Sean,D,225000.0,248333.0,2013,LAG Galaxy,Franklin_Sean
LAG,Garcia,Rafael,M,46500.0,46500.0,2013,LAG Galaxy,Garcia_Rafael
LAG,Gaul,Bryan,F,46500.0,46500.0,2013,LAG Galaxy,Gaul_Bryan
LAG,Gonzalez,Omar,D,205000.0,282000.0,2013,LAG Galaxy,Gonzalez_Omar
LAG,Hoffman,Chandler,F,71500.0,97500.0,2013,LAG Galaxy,Hoffman_Chandler
LAG,Jimenez,Hector,M,46500.0,46500.0,2013,LAG Galaxy,Jimenez_Hector
LAG,Juninho,,M,290000.0,290000.0,2013,LAG Galaxy,
LAG,Keane,Robbie,F,4000000.0,4333333.0,2013,LAG Galaxy,Keane_Robbie
LAG,Mastroeni,Pablo,D-M,150000.0,200000.0,2013,LAG Galaxy,Mastroeni_Pablo
LAG,McBean,Jack,F,80000.0,101000.0,2013,LAG Galaxy,McBean_Jack
LAG,Meyer,Tommy,D,47300.0,61050.0,2013,LAG Galaxy,Meyer_Tommy
LAG,Opare,Kofi,D,35125.0,35125.0,2013,LAG Galaxy,Opare_Kofi
LAG,Penedo,Jaime,GK,78000.0,81562.0,2013,LAG Galaxy,Penedo_Jaime
LAG,Perk,Brian,GK,55000.0,58125.0,2013,LAG Galaxy,Perk_Brian
LAG,Ribeiro Da Silva,Leonardo,D,95000.0,95000.0,2013,LAG Galaxy,Ribeiro Da Silva_Leonardo
LAG,Rogers,Robbie,F,90000.0,90000.0,2013,LAG Galaxy,Rogers_Robbie
LAG,Rowe,Brian,GK,46500.0,46500.0,2013,LAG Galaxy,Rowe_Brian
LAG,Rugg,Charlie,F,35125.0,35125.0,2013,LAG Galaxy,Rugg_Charlie
LAG,Sarvas,Marcelo,M,157500.0,184375.0,2013,LAG Galaxy,Sarvas_Marcelo
LAG,Sorto,Oscar,D,46500.0,48375.0,2013,LAG Galaxy,Sorto_Oscar
LAG,Stephens,Michael,M,84755.0,106005.0,2013,LAG Galaxy,Stephens_Michael
LAG,Villarreal,Joseph,M,46500.0,48375.0,2013,LAG Galaxy,Villarreal_Joseph
LAG,Walker,Kenney,M,46500.0,46500.0,2013,LAG Galaxy,Walker_Kenney
LAG,Zardes,Gyasi,F,100000.0,173000.0,2013,LAG Galaxy,Zardes_Gyasi
LAG,DeLaGarza,AJ,D,132500.0,155000.0,2014,LAG Galaxy,DeLaGarza_AJ
LAG,Donovan,Landon,F,4250000.0,4583333.0,2014,LAG Galaxy,Donovan_Landon
LAG,Dunivant,Todd,D,140000.0,160750.0,2014,LAG Galaxy,Dunivant_Todd
LAG,Friend,Rob,F,85000.0,91000.0,2014,LAG Galaxy,Friend_Rob
LAG,Garcia,Rafael,M,48825.0,48825.0,2014,LAG Galaxy,Garcia_Rafael
LAG,Gargan,Dan,D,48500.0,48500.0,2014,LAG Galaxy,Gargan_Dan
LAG,Gonzalez,Omar,D,1000000.0,1250000.0,2014,LAG Galaxy,Gonzalez_Omar
LAG,Gordon,Alan,F,185000.0,206666.0,2014,LAG Galaxy,Gordon_Alan
LAG,Hoffman,Chandler,F,48500.0,48500.0,2014,LAG Galaxy,Hoffman_Chandler
LAG,Husidic,Baggio,M,90000.0,90000.0,2014,LAG Galaxy,Husidic_Baggio
LAG,Ishizaki,Stefan,M,200000.0,213000.0,2014,LAG Galaxy,Ishizaki_Stefan
LAG,Jamieson,Bradford,F,36500.0,36500.0,2014,LAG Galaxy,Jamieson_Bradford
LAG,Juninho,,M,325000.0,325000.0,2014,LAG Galaxy,
LAG,Keane,Robbie,F,4500000.0,4500000.0,2014,LAG Galaxy,Keane_Robbie
LAG,McBean,Jack,F,48500.0,48500.0,2014,LAG Galaxy,McBean_Jack
LAG,Mendiola,Raul,F,36500.0,36500.0,2014,LAG Galaxy,Mendiola_Raul
LAG,Meyer,Tommy,D,50848.0,64598.0,2014,LAG Galaxy,Meyer_Tommy
LAG,Penedo,Jaime,GK,135000.0,138562.0,2014,LAG Galaxy,Penedo_Jaime
LAG,Perk,Brian,GK,60000.0,63125.0,2014,LAG Galaxy,Perk_Brian
LAG,Ribeiro Da Silva,Leonardo,D,105000.0,105000.0,2014,LAG Galaxy,Ribeiro Da Silva_Leonardo
LAG,Riley,James,D,80000.0,80000.0,2014,LAG Galaxy,Riley_James
LAG,Rogers,Robbie,F,160000.0,167500.0,2014,LAG Galaxy,Rogers_Robbie
LAG,Rowe,Brian,GK,48825.0,48825.0,2014,LAG Galaxy,Rowe_Brian
LAG,Rugg,Charlie,F,48500.0,48500.0,2014,LAG Galaxy,Rugg_Charlie
LAG,Sarvas,Marcelo,M,192500.0,192500.0,2014,LAG Galaxy,Sarvas_Marcelo
LAG,Sorto,Oscar,D,48825.0,50700.0,2014,LAG Galaxy,Sorto_Oscar
LAG,Venter,Kyle,D,48500.0,61000.0,2014,LAG Galaxy,Venter_Kyle
LAG,Villarreal,Joseph,M,48825.0,50700.0,2014,LAG Galaxy,Villarreal_Joseph
LAG,Walker,Kenney,M,48825.0,48825.0,2014,LAG Galaxy,Walker_Kenney
LAG,Zardes,Gyasi,F,125000.0,198000.0,2014,LAG Galaxy,Zardes_Gyasi
LAG,Buddle,Edson,F,100000.0,106250.0,2015,LAG Galaxy,Buddle_Edson
LAG,DeLaGarza,AJ,D,200000.0,202500.0,2015,LAG Galaxy,DeLaGarza_AJ
LAG,Dos Santos,Giovani,M,4000008.0,5750008.0,2015,LAG Galaxy,Dos Santos_Giovani
LAG,Dunivant,Todd,D,185000.0,205750.0,2015,LAG Galaxy,Dunivant_Todd
LAG,Garcia,Rafael,M,60000.0,60000.0,2015,LAG Galaxy,Garcia_Rafael
LAG,Gargan,Dan,D,125000.0,125000.0,2015,LAG Galaxy,Gargan_Dan
LAG,Gerrard,Steven,M,6200004.0,6332504.0,2015,LAG Galaxy,Gerrard_Steven
LAG,Gonzalez,Omar,D,1200000.0,1450000.0,2015,LAG Galaxy,Gonzalez_Omar
LAG,Gordon,Alan,F,175000.0,175000.0,2015,LAG Galaxy,Gordon_Alan
LAG,Husidic,Baggio,M,125000.0,125000.0,2015,LAG Galaxy,Husidic_Baggio
LAG,Jamieson,Bradford,F,60000.0,60000.0,2015,LAG Galaxy,Jamieson_Bradford
LAG,Juninho,,M,350000.0,350000.0,2015,LAG Galaxy,
LAG,Keane,Robbie,F,4500000.0,4500000.0,2015,LAG Galaxy,Keane_Robbie
LAG,Lletget,Sebastian,M,95000.0,100500.0,2015,LAG Galaxy,Lletget_Sebastian
LAG,Maganto,Ignacio,M,60000.0,60000.0,2015,LAG Galaxy,Maganto_Ignacio
LAG,Mendiola,Raul,F,60000.0,60400.0,2015,LAG Galaxy,Mendiola_Raul
LAG,Meyer,Tommy,D,60000.0,73750.0,2015,LAG Galaxy,Meyer_Tommy
LAG,Perk,Brian,GK,60000.0,60000.0,2015,LAG Galaxy,Perk_Brian
LAG,Ribeiro Da Silva,Leonardo,D,150000.0,155000.0,2015,LAG Galaxy,Ribeiro Da Silva_Leonardo
LAG,Ricketts,Donovan,GK,260000.0,260000.0,2015,LAG Galaxy,Ricketts_Donovan
LAG,Rogers,Robbie,F,175000.0,191666.0,2015,LAG Galaxy,Rogers_Robbie
LAG,Romney,David,D,60000.0,60000.0,2015,LAG Galaxy,Romney_David
LAG,Rowe,Brian,GK,60000.0,60000.0,2015,LAG Galaxy,Rowe_Brian
LAG,Rugg,Charlie,F,60000.0,60000.0,2015,LAG Galaxy,Rugg_Charlie
LAG,Sorto,Oscar,D,60000.0,61875.0,2015,LAG Galaxy,Sorto_Oscar
LAG,Vayrynen,Mika,M,204996.0,227496.0,2015,LAG Galaxy,Vayrynen_Mika
LAG,Villarreal,Jose,M,60000.0,61875.0,2015,LAG Galaxy,Villarreal_Jose
LAG,Walker,Kenney,M,60000.0,60000.0,2015,LAG Galaxy,Walker_Kenney
LAG,Wolverton,Andrew,GK,50000.0,50000.0,2015,LAG Galaxy,Wolverton_Andrew
LAG,Zardes,Gyasi,F,150000.0,223000.0,2015,LAG Galaxy,Zardes_Gyasi
LAG,Boateng,Emmanuel,F,100000.0,100000.0,2016,LAG Galaxy,Boateng_Emmanuel
LAG,Cole,Ashley,D,300000.0,327625.0,2016,LAG Galaxy,Cole_Ashley
LAG,Da Silva,Leonardo,D,160000.0,165000.0,2016,LAG Galaxy,Da Silva_Leonardo
LAG,DeLaGarza,AJ,D,225000.0,227500.0,2016,LAG Galaxy,DeLaGarza_AJ
LAG,Diop,Clement,GK,62500.0,62500.0,2016,LAG Galaxy,Diop_Clement
LAG,Donovan,Landon,F,456000.0,456000.0,2016,LAG Galaxy,Donovan_Landon
LAG,Dos Santos,Giovani,F,2500000.0,4250000.0,2016,LAG Galaxy,Dos Santos_Giovani
LAG,Garcia,Rafael,M,75000.0,75000.0,2016,LAG Galaxy,Garcia_Rafael
LAG,Gerrard,Steven,M,6000000.0,6132500.0,2016,LAG Galaxy,Gerrard_Steven
LAG,Gordon,Alan,F,170000.0,170000.0,2016,LAG Galaxy,Gordon_Alan
LAG,Husidic,Baggio,M,150000.0,150000.0,2016,LAG Galaxy,Husidic_Baggio
LAG,Jamieson,Bradford,F,63000.0,63000.0,2016,LAG Galaxy,Jamieson_Bradford
LAG,Keane,Robbie,F,3500000.0,3500000.0,2016,LAG Galaxy,Keane_Robbie
LAG,Kennedy,Dan,GK,180000.0,195400.0,2016,LAG Galaxy,Kennedy_Dan
LAG,Larentowicz,Jeff,M,175000.0,175000.0,2016,LAG Galaxy,Larentowicz_Jeff
LAG,Lassiter,Ariel,F,51500.0,51500.0,2016,LAG Galaxy,Lassiter_Ariel
LAG,Lletget,Sebastian,M,110000.0,115500.0,2016,LAG Galaxy,Lletget_Sebastian
LAG,Magee,Mike,M,250000.0,250000.0,2016,LAG Galaxy,Magee_Mike
LAG,McBean,Jack,F,62499.0,62499.0,2016,LAG Galaxy,McBean_Jack
LAG,Mendiola,Raul,F,62500.0,62500.0,2016,LAG Galaxy,Mendiola_Raul
LAG,Rogers,Robbie,M,220000.0,228500.0,2016,LAG Galaxy,Rogers_Robbie
LAG,Romney,David,D,63000.0,63000.0,2016,LAG Galaxy,Romney_David
LAG,Rowe,Brian,GK,80000.0,80000.0,2016,LAG Galaxy,Rowe_Brian
LAG,Sorto,Oscar,D,63000.0,64875.0,2016,LAG Galaxy,Sorto_Oscar
LAG,Steres,Daniel,D,62500.0,65086.0,2016,LAG Galaxy,Steres_Daniel
LAG,Van Damme,Jelle,D,425000.0,468750.0,2016,LAG Galaxy,Van Damme_Jelle
LAG,Villarreal,Jose,F,90000.0,90000.0,2016,LAG Galaxy,Villarreal_Jose
LAG,Zardes,Gyasi,F,472500.0,472500.0,2016,LAG Galaxy,Zardes_Gyasi
LAG,Alessandrini,Romain,M,1669400.0,1999400.0,2017,LAG Galaxy,Alessandrini_Romain
LAG,Arellano,Hugo,D,65000.0,72375.0,2017,LAG Galaxy,Arellano_Hugo
LAG,Boateng,Emmanuel,F,115000.0,115000.0,2017,LAG Galaxy,Boateng_Emmanuel
LAG,Ciani,Michael,D,600000.0,620000.0,2017,LAG Galaxy,Ciani_Michael
LAG,Cole,Ashley,D,350000.0,377625.0,2017,LAG Galaxy,Cole_Ashley
LAG,Diallo,Bradley,D,65004.0,65004.0,2017,LAG Galaxy,Diallo_Bradley
LAG,Diop,Clement,GK,65625.0,65625.0,2017,LAG Galaxy,Diop_Clement
LAG,Dos Santos,Giovani,F,3750000.0,5500000.0,2017,LAG Galaxy,Dos Santos_Giovani
LAG,Dos Santos,Jonathan,M,2000000.0,2000000.0,2017,LAG Galaxy,Dos Santos_Jonathan
LAG,Garcia,Rafael,M,82500.0,82500.0,2017,LAG Galaxy,Garcia_Rafael
